date,oil_volume,volume_of_liquid,gas_volume,water_volume,water_cut_,working_hours,dynamic_level,reservoir_pressure,unnamed:_9,unnamed:_10,oil_volume_tonn
2018-03-26,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-27,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-28,22,76,5989,54,70,24,1932,197,,,19.8
2018-03-29,3,98,772,95,97,24,1534,196,,,2.7
2018-03-30,7,99,1820,92,93,24,1534,196,,,6.3
2018-03-31,20,100,5253,80,80,24,1628,196,,,18.0
2018-04-01,24,97,6370,73,75,24,1724,196,,,21.6
2018-04-02,32,94,8642,62,65,24,1714,196,,,28.8
2018-04-03,32,94,8642,62,65,24,1741,196,,,28.8
2018-04-04,32,94,8642,62,65,24,1730,196,,,28.8
2018-04-05,26,90,7092,64,70,24,1821,196,,,23.4
2018-04-06,26,90,7092,64,70,24,1836,196,,,23.4
2018-04-07,26,90,7092,64,70,24,1840,196,,,23.4
2018-04-08,26,90,7092,64,70,24,1851,196,,,23.4
2018-04-09,26,88,6935,62,70,24,1859,196,,,23.4
2018-04-10,26,87,6856,61,70,24,1867,196,,,23.4
2018-04-11,26,87,7084,61,69,24,1864,196,,,23.4
2018-04-12,26,87,7084,61,69,24,1859,196,,,23.4
2018-04-13,27,88,7166,61,69,24,1864,196,,,24.3
2018-04-14,27,88,7166,61,69,24,1871,196,,,24.3
2018-04-15,27,88,7166,61,69,24,1871,196,,,24.3
2018-04-16,26,86,7003,60,69,24,1869,196,,,23.4
2018-04-17,26,86,7003,60,69,24,1871,196,,,23.4
2018-04-18,28,86,7455,58,67,24,1880,196,,,25.2
2018-04-19,28,86,7455,58,67,24,1878,196,,,25.2
2018-04-20,29,86,7681,57,66,24,1876,196,,,26.1
2018-04-21,29,88,7859,59,66,24,1877,196,,,26.1
2018-04-22,29,88,7859,59,66,24,1874,196,,,26.1
2018-04-23,29,88,7859,59,66,24,1874,195,,,26.1
2018-04-24,30,88,8090,58,65,24,1862,195,,,27.0
2018-04-25,30,88,8090,58,65,24,1865,195,,,27.0
2018-04-26,30,88,8090,58,65,24,1871,195,,,27.0
2018-04-27,30,88,8090,58,65,24,1873,195,,,27.0
2018-04-28,33,88,8784,55,62,24,1870,195,,,29.7
2018-04-29,33,88,8784,55,62,24,1874,195,,,29.7
2018-04-30,32,86,8584,54,62,24,1871,195,,,28.8
2018-05-01,33,88,8784,55,62,24,1882,195,,,29.7
2018-05-02,30,87,7998,57,65,24,1885,195,,,27.0
2018-05-03,30,87,7998,57,65,24,1862,195,,,27.0
2018-05-04,30,87,7998,57,65,24,1854,195,,,27.0
2018-05-05,30,87,7998,57,65,24,1862,195,,,27.0
2018-05-06,30,87,7998,57,65,24,1857,195,,,27.0
2018-05-07,30,88,8090,58,65,24,1860,195,,,27.0
2018-05-08,30,88,8090,58,65,24,1863,195,,,27.0
2018-05-09,28,88,7397,60,68,24,1862,195,,,25.2
2018-05-10,28,88,7397,60,68,24,1864,195,,,25.2
2018-05-11,28,88,7397,60,68,24,1900,195,,,25.2
2018-05-12,28,89,7481,61,68,24,1908,195,,,25.2
2018-05-13,28,89,7481,61,68,24,1922,195,,,25.2
2018-05-14,28,89,7481,61,68,24,1924,195,,,25.2
2018-05-15,28,89,7481,61,68,24,1930,195,,,25.2
2018-05-16,31,92,8216,61,66,24,1931,195,,,27.9
2018-05-17,31,92,8216,61,66,24,1951,195,,,27.9
2018-05-18,31,92,8216,61,66,24,1912,195,,,27.9
2018-05-19,28,84,7463,56,66,22,1885,194,,,25.2
2018-05-20,30,89,7948,59,66,24,1899,194,,,27.0
2018-05-21,26,79,7054,53,66,21,1854,194,,,23.4
2018-05-22,29,87,7770,58,66,24,1908,194,,,26.1
2018-05-23,29,88,7859,59,66,24,1911,194,,,26.1
2018-05-24,29,88,7859,59,66,24,1927,194,,,26.1
2018-05-25,27,88,7166,61,69,24,1942,194,,,24.3
2018-05-26,24,80,6479,55,69,22,1956,194,,,21.6
2018-05-27,27,88,7166,61,69,24,1950,194,,,24.3
2018-05-28,24,80,6479,55,69,22,1954,194,,,21.6
2018-05-29,26,87,7084,61,69,24,1858,194,,,23.4
2018-05-30,26,87,7084,61,69,24,1907,194,,,23.4
2018-05-31,24,79,6435,55,69,22,1924,194,,,21.6
2018-06-01,26,87,7084,61,69,24,1799,194,,,23.4
2018-06-02,25,87,6627,62,71,24,1916,194,,,22.5
2018-06-03,25,87,6627,62,71,24,1931,194,,,22.5
2018-06-04,24,84,6399,60,71,24,1972,194,,,21.6
2018-06-05,24,84,6399,60,71,24,1947,194,,,21.6
2018-06-06,21,76,5612,55,72,22,1955,194,,,18.9
2018-06-07,22,82,6031,60,72,24,1951,194,,,19.8
2018-06-08,22,82,6031,60,72,24,1937,194,,,19.8
2018-06-09,22,82,6031,60,72,24,1951,194,,,19.8
2018-06-10,22,82,6031,60,72,24,1951,194,,,19.8
2018-06-11,22,82,6031,60,72,24,1953,194,,,19.8
2018-06-12,22,82,6031,60,72,24,1951,194,,,19.8
2018-06-13,22,82,6031,60,72,24,1949,194,,,19.8
2018-06-14,21,82,5600,61,74,24,1949,193,,,18.9
2018-06-15,21,82,5600,61,74,24,1951,193,,,18.9
2018-06-16,21,82,5600,61,74,24,1950,193,,,18.9
2018-06-17,21,82,5600,61,74,24,1956,193,,,18.9
2018-06-18,19,75,5110,56,74,22,1956,193,,,17.1
2018-06-19,21,82,5600,61,74,24,1906,193,,,18.9
2018-06-20,21,83,5668,62,74,24,1907,193,,,18.9
2018-06-21,21,83,5668,62,74,24,1904,193,,,18.9
2018-06-22,19,76,5172,56,74,22,1911,193,,,17.1
2018-06-23,21,83,5668,62,74,24,1904,193,,,18.9
2018-06-24,20,80,5432,59,74,23,1903,193,,,18.0
2018-06-25,20,79,5409,59,74,23,1871,193,,,18.0
2018-06-26,21,83,5668,62,74,24,1876,193,,,18.9
2018-06-27,19,76,5172,56,74,22,1889,193,,,17.1
2018-06-28,21,83,5668,62,74,24,1869,193,,,18.9
2018-06-29,19,74,5048,55,74,22,1869,193,,,17.1
2018-06-30,21,81,5532,60,74,24,1886,193,,,18.9
2018-07-01,21,81,5532,60,74,24,1887,193,,,18.9
2018-07-02,20,80,5464,60,74,24,1887,193,,,18.0
2018-07-03,20,80,5464,60,74,24,1887,193,,,18.0
2018-07-04,20,80,5464,60,74,24,1890,193,,,18.0
2018-07-05,20,80,5464,60,74,24,1835,193,,,18.0
2018-07-06,20,80,5464,60,74,24,1838,193,,,18.0
2018-07-07,20,80,5464,60,74,24,1885,193,,,18.0
2018-07-08,20,80,5464,60,74,24,1888,193,,,18.0
2018-07-09,20,80,5464,60,74,24,1885,193,,,18.0
2018-07-10,20,80,5464,60,74,24,1883,192,,,18.0
2018-07-11,20,80,5464,60,74,24,1897,192,,,18.0
2018-07-12,20,80,5253,60,75,24,1898,192,,,18.0
2018-07-13,20,80,5253,60,75,24,1903,192,,,18.0
2018-07-14,20,80,5253,60,75,24,1915,192,,,18.0
2018-07-15,20,80,5253,60,75,24,1915,192,,,18.0
2018-07-16,20,80,5253,60,75,24,1915,192,,,18.0
2018-07-17,18,80,4707,62,78,24,1922,192,,,16.2
2018-07-18,18,80,4707,62,78,24,1929,192,,,16.2
2018-07-19,18,80,4707,62,78,24,1928,192,,,16.2
2018-07-20,18,80,4707,62,78,24,1928,192,,,16.2
2018-07-21,18,80,4707,62,78,24,1917,192,,,16.2
2018-07-22,18,80,4707,62,78,24,1920,192,,,16.2
2018-07-23,18,80,4707,62,78,24,1918,192,,,16.2
2018-07-24,18,80,4707,62,78,24,1912,192,,,16.2
2018-07-25,18,80,4707,62,78,24,1912,192,,,16.2
2018-07-26,18,80,4707,62,78,24,1912,192,,,16.2
2018-07-27,19,75,5122,56,74,23,1924,192,,,17.1
2018-07-28,17,78,4507,61,78,23,1918,192,,,15.3
2018-07-29,17,80,4623,63,78,24,1918,192,,,15.3
2018-07-30,17,80,4623,63,78,24,1918,192,,,15.3
2018-07-31,16,73,4238,58,78,22,1918,192,,,14.4
2018-08-01,17,80,4623,63,78,24,1921,192,,,15.3
2018-08-02,17,80,4623,63,78,24,1921,192,,,15.3
2018-08-03,17,80,4623,63,78,24,1921,192,,,15.3
2018-08-04,15,73,4027,58,79,22,1921,192,,,13.5
2018-08-05,16,80,4413,64,79,24,1921,191,,,14.4
2018-08-06,16,80,4413,64,79,24,1921,191,,,14.4
2018-08-07,15,73,4027,58,79,22,1921,191,,,13.5
2018-08-08,16,80,4413,64,79,24,1921,191,,,14.4
2018-08-09,12,73,3275,61,83,22,1921,191,,,10.8
2018-08-10,13,80,3572,67,83,24,1918,191,,,11.7
2018-08-11,18,72,4917,54,74,22,1918,191,,,16.2
2018-08-12,20,80,5464,60,74,24,1918,191,,,18.0
2018-08-13,19,73,4986,54,74,22,1918,191,,,17.1
2018-08-14,20,80,5464,60,74,24,1918,191,,,18.0
2018-08-15,19,73,4986,54,74,22,1918,191,,,17.1
2018-08-16,19,73,4986,54,74,22,1918,191,,,17.1
2018-08-17,19,73,4986,54,74,22,1918,191,,,17.1
2018-08-18,16,62,4234,46,74,19,1918,191,,,14.4
2018-08-19,19,73,4986,54,74,22,1918,191,,,17.1
2018-08-20,21,81,5532,60,74,24,1918,191,,,18.9
2018-08-21,19,74,5048,55,74,22,1920,191,,,17.1
2018-08-22,21,81,5532,60,74,24,1917,191,,,18.9
2018-08-23,19,74,5071,55,74,22,1917,191,,,17.1
2018-08-24,19,75,5140,56,74,22,1917,191,,,17.1
2018-08-25,21,81,5532,60,74,24,1915,191,,,18.9
2018-08-26,22,74,5824,52,70,22,1920,191,,,19.8
2018-08-27,22,74,5824,52,70,22,1920,191,,,19.8
2018-08-28,24,81,6383,57,70,24,1920,191,,,21.6
2018-08-29,24,81,6383,57,70,24,1920,191,,,21.6
2018-08-30,22,74,5824,52,70,22,1920,190,,,19.8
2018-08-31,24,81,6383,57,70,24,1920,190,,,21.6
2018-09-01,26,75,7076,48,64,22,1920,190,,,23.4
2018-09-02,29,82,7754,53,64,24,1920,190,,,26.1
2018-09-03,24,68,6397,44,64,20,1920,190,,,21.6
2018-09-04,25,75,6683,50,66,22,1920,190,,,22.5
2018-09-05,27,82,7323,55,66,24,1920,190,,,24.3
2018-09-06,26,79,7049,53,66,23,1920,190,,,23.4
2018-09-07,26,78,6957,52,66,23,1920,190,,,23.4
2018-09-08,25,75,6683,50,66,22,1920,190,,,22.5
2018-09-09,26,75,7108,49,64,22,1920,190,,,23.4
2018-09-10,26,75,7076,48,64,22,1920,190,,,23.4
2018-09-11,26,75,7076,48,64,22,1920,190,,,23.4
2018-09-12,26,75,7108,49,64,22,1920,190,,,23.4
2018-09-13,26,75,7076,48,64,22,1920,190,,,23.4
2018-09-14,29,82,7754,53,64,24,1920,190,,,26.1
2018-09-15,26,75,7076,48,64,22,1920,190,,,23.4
2018-09-16,29,82,7754,53,64,24,1920,190,,,26.1
2018-09-17,26,75,7076,48,64,22,1937,190,,,23.4
2018-09-18,26,75,7076,48,64,22,1912,190,,,23.4
2018-09-19,26,75,7076,48,64,22,1924,190,,,23.4
2018-09-20,29,82,7754,53,64,24,1924,190,,,26.1
2018-09-21,26,75,7108,49,64,22,1941,190,,,23.4
2018-09-22,26,75,7108,49,64,22,1955,190,,,23.4
2018-09-23,29,82,7754,53,64,24,1907,190,,,26.1
2018-09-24,26,75,7076,48,64,22,1931,190,,,23.4
2018-09-25,31,75,8255,44,58,22,1931,189,,,27.9
2018-09-26,34,83,9157,49,58,24,1951,189,,,30.6
2018-09-27,31,76,8394,45,58,22,1919,189,,,27.9
2018-09-28,34,83,9157,49,58,24,1900,189,,,30.6
2018-09-29,31,76,8394,45,58,22,1895,189,,,27.9
2018-09-30,34,83,9157,49,58,24,1933,189,,,30.6
2018-10-01,34,75,9082,41,54,22,1942,189,,,30.6
2018-10-02,37,82,9908,45,54,24,1929,189,,,33.3
2018-10-03,34,75,9082,41,54,22,1987,189,,,30.6
2018-10-04,37,82,9908,45,54,24,1934,189,,,33.3
2018-10-05,34,75,9041,41,54,22,1958,189,,,30.6
2018-10-06,30,82,8185,52,62,24,1942,189,,,27.0
2018-10-07,27,72,7137,45,62,22,1976,189,,,24.3
2018-10-08,29,78,7786,49,62,24,1946,189,,,26.1
2018-10-09,27,72,7137,45,62,22,1978,189,,,24.3
2018-10-10,26,71,7087,45,62,24,1897,189,,,23.4
2018-10-11,26,71,6900,45,63,24,1919,189,,,23.4
2018-10-12,29,81,7872,52,63,24,1953,189,,,26.1
2018-10-13,29,81,7872,52,63,24,1916,189,,,26.1
2018-10-14,30,82,7970,52,63,24,1918,189,,,27.0
2018-10-15,30,82,7970,52,63,24,1914,189,,,27.0
2018-10-16,32,77,8495,45,58,24,1917,189,,,28.8
2018-10-17,27,65,7171,38,58,24,1905,189,,,24.3
2018-10-18,24,60,6573,35,58,22,1883,189,,,21.6
2018-10-19,28,68,7463,40,58,20,1922,189,,,25.2
2018-10-20,31,75,8255,44,58,22,1898,189,,,27.9
2018-10-21,29,71,7852,42,58,22,1897,188,,,26.1
2018-10-22,29,71,7852,42,58,22,1803,188,,,26.1
2018-10-23,32,78,8605,46,58,24,1803,188,,,28.8
2018-10-24,26,71,7104,45,62,22,1803,188,,,23.4
2018-10-25,29,79,7885,50,62,24,1803,188,,,26.1
2018-10-26,22,60,5989,38,62,24,1803,188,,,19.8
2018-10-27,25,68,6787,43,62,24,1803,188,,,22.5
2018-10-28,25,68,6787,43,62,24,1803,188,,,22.5
2018-10-29,28,74,7386,46,62,24,1803,188,,,25.2
2018-10-30,27,74,7192,47,63,24,1803,188,,,24.3
2018-10-31,27,74,7192,47,63,24,1803,188,,,24.3
2018-11-01,23,63,6083,40,63,20,1803,188,,,20.7
2018-11-02,7,21,2003,13,63,22,1803,188,,,6.3
2018-11-03,16,42,4192,26,62,24,1803,188,,,14.4
2018-11-04,11,29,2895,18,62,24,1803,188,,,9.9
2018-11-05,30,82,8185,52,62,24,1803,188,,,27.0
2018-11-06,25,67,6688,42,62,24,1803,188,,,22.5
2018-11-07,26,70,6987,44,62,24,1803,188,,,23.4
2018-11-08,27,72,7187,45,62,24,1803,188,,,24.3
2018-11-09,27,73,7287,46,62,24,1853,188,,,24.3
2018-11-10,27,73,7287,46,62,24,1870,188,,,24.3
2018-11-11,28,74,7386,46,62,24,1861,188,,,25.2
2018-11-12,30,76,8185,46,59,24,1823,188,,,27.0
2018-11-13,30,76,8185,46,59,24,1823,188,,,27.0
2018-11-14,30,76,8185,46,59,24,1823,188,,,27.0
2018-11-15,30,76,8185,46,59,24,1823,188,,,27.0
2018-11-16,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-17,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-18,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-19,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-20,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-21,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-22,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-23,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-24,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-25,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-26,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-27,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-28,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-29,30,76,8185,46,59,24,1823,187,,,27.0
2018-11-30,30,76,8185,46,59,24,1823,187,,,27.0
2018-12-01,30,76,8185,46,59,24,1823,187,,,27.0
2018-12-02,2,86,452,84,98,24,1611,187,,,1.8
2018-12-03,2,83,436,81,98,24,1594,187,,,1.8
2018-12-04,2,82,431,80,98,24,1614,187,,,1.8
2018-12-05,2,82,431,80,98,24,1614,187,,,1.8
2018-12-06,6,82,1723,76,92,24,1682,187,,,5.4
2018-12-07,17,85,4465,68,80,24,1741,187,,,15.3
2018-12-08,32,81,8511,49,60,24,1762,187,,,28.8
2018-12-09,32,81,8511,49,60,24,1782,187,,,28.8
2018-12-10,32,81,8511,49,60,24,1788,187,,,28.8
2018-12-11,32,81,8511,49,60,24,1794,186,,,28.8
2018-12-12,29,75,7880,46,60,24,1798,186,,,26.1
2018-12-13,29,75,7880,46,60,24,1805,186,,,26.1
2018-12-14,29,75,7880,46,60,24,1804,186,,,26.1
2018-12-15,29,75,7880,46,60,24,1807,186,,,26.1
2018-12-16,29,75,7683,46,61,24,1809,186,,,26.1
2018-12-17,30,78,7991,48,61,24,1808,186,,,27.0
2018-12-18,30,78,7991,48,61,24,1814,186,,,27.0
2018-12-19,27,78,7171,51,65,24,1824,186,,,24.3
2018-12-20,27,78,7171,51,65,24,1823,186,,,24.3
2018-12-21,26,77,7079,51,65,24,1818,186,,,23.4
2018-12-22,26,76,6987,50,65,24,1820,186,,,23.4
2018-12-23,31,76,8385,45,58,24,1817,186,,,27.9
2018-12-24,31,75,8274,44,58,24,1823,186,,,27.9
2018-12-25,31,75,8274,44,58,24,1827,186,,,27.9
2018-12-26,31,75,8274,44,58,24,1838,186,,,27.9
2018-12-27,31,75,8274,44,58,24,1823,186,,,27.9
2018-12-28,31,75,8274,44,58,24,1835,186,,,27.9
2018-12-29,30,74,8164,44,58,24,1835,186,,,27.0
2018-12-30,32,74,8553,42,56,24,1843,186,,,28.8
2018-12-31,32,74,8553,42,56,24,1854,186,,,28.8
2019-01-01,32,74,8553,42,56,24,1853,186,,,28.8
2019-01-02,32,74,8553,42,56,24,1857,186,,,28.8
2019-01-03,31,73,8437,42,56,24,1853,186,,,27.9
2019-01-04,31,72,8296,41,56,24,1856,186,,,27.9
2019-01-05,25,73,6711,48,65,24,1805,186,,,22.5
2019-01-06,25,73,6711,48,65,24,1804,185,,,22.5
2019-01-07,24,70,6404,46,65,23,1817,185,,,21.6
2019-01-08,25,73,6711,48,65,24,1823,185,,,22.5
2019-01-09,25,73,6711,48,65,24,1925,185,,,22.5
2019-01-10,26,71,6888,45,63,23,1823,185,,,23.4
2019-01-11,25,69,6681,44,63,23,1811,185,,,22.5
2019-01-12,26,73,7095,47,63,24,1815,185,,,23.4
2019-01-13,26,72,7036,46,63,24,1821,185,,,23.4
2019-01-14,26,73,7095,47,63,24,1821,185,,,23.4
2019-01-15,26,73,7095,47,63,24,1830,185,,,23.4
2019-01-16,26,73,7095,47,63,24,1841,185,,,23.4
2019-01-17,26,73,7095,47,63,24,1857,185,,,23.4
2019-01-18,24,67,6474,43,63,22,1870,185,,,21.6
2019-01-19,26,73,7095,47,63,24,1873,185,,,23.4
2019-01-20,25,73,6711,48,65,24,1867,185,,,22.5
2019-01-21,25,73,6711,48,65,24,1887,185,,,22.5
2019-01-22,25,73,6711,48,65,24,1894,185,,,22.5
2019-01-23,25,73,6711,48,65,24,1911,185,,,22.5
2019-01-24,25,73,6711,48,65,24,1918,185,,,22.5
2019-01-25,25,73,6711,48,65,24,1877,185,,,22.5
2019-01-26,25,73,6711,48,65,24,1886,185,,,22.5
2019-01-27,20,73,5369,53,72,24,1886,185,,,18.0
2019-01-28,20,73,5369,53,72,24,1899,185,,,18.0
2019-01-29,20,73,5369,53,72,24,1910,185,,,18.0
2019-01-30,20,73,5369,53,72,24,1917,185,,,18.0
2019-01-31,20,73,5369,53,72,24,1922,185,,,18.0
2019-02-01,20,73,5369,53,72,24,1920,184,,,18.0
2019-02-02,20,73,5369,53,72,24,1931,184,,,18.0
2019-02-03,18,73,4794,55,75,24,1940,184,,,16.2
2019-02-04,17,68,4465,51,75,24,1940,184,,,15.3
2019-02-05,17,68,4465,51,75,24,1949,184,,,15.3
2019-02-06,17,68,4465,51,75,24,1963,184,,,15.3
2019-02-07,16,68,4287,52,76,24,1960,184,,,14.4
2019-02-08,16,68,4287,52,76,24,1962,184,,,14.4
2019-02-09,16,68,4287,52,76,24,1960,184,,,14.4
2019-02-10,16,68,4287,52,76,24,1991,184,,,14.4
2019-02-11,16,68,4287,52,76,24,1991,184,,,14.4
2019-02-12,16,68,4287,52,76,24,1970,184,,,14.4
2019-02-13,16,68,4287,52,76,24,1975,184,,,14.4
2019-02-14,16,68,4287,52,76,24,1972,184,,,14.4
2019-02-15,15,62,3912,47,76,22,1980,184,,,13.5
2019-02-16,16,68,4287,52,76,24,1970,184,,,14.4
2019-02-17,16,68,4287,52,76,24,1971,184,,,14.4
2019-02-18,16,68,4287,52,76,24,1977,184,,,14.4
2019-02-19,16,68,4287,52,76,24,1965,184,,,14.4
2019-02-20,16,68,4287,52,76,24,1965,184,,,14.4
2019-02-21,18,62,4705,44,71,22,1982,184,,,16.2
2019-02-22,18,63,4813,45,71,22,1971,184,,,16.2
2019-02-23,17,60,4532,43,71,21,1950,184,,,15.3
2019-02-24,17,60,4532,43,71,21,1978,184,,,15.3
2019-02-25,13,56,3519,43,76,20,1970,184,,,11.7
2019-02-26,16,68,4287,52,76,24,1982,184,,,14.4
2019-02-27,15,62,3912,47,76,22,1989,183,,,13.5
2019-02-28,16,68,4287,52,76,24,1972,183,,,14.4
2019-03-01,16,68,4287,52,76,24,1974,183,,,14.4
2019-03-02,19,68,5180,49,71,24,1975,183,,,17.1
2019-03-03,18,63,4770,45,71,22,1977,183,,,16.2
2019-03-04,19,67,5115,48,71,24,1957,183,,,17.1
2019-03-05,19,66,5050,47,71,23,1963,183,,,17.1
2019-03-06,18,63,4835,45,71,22,1952,183,,,16.2
2019-03-07,19,68,5180,49,71,24,1958,183,,,17.1
2019-03-08,18,62,4705,44,71,22,1958,183,,,16.2
2019-03-09,23,81,6170,58,71,24,1958,183,,,20.7
2019-03-10,21,71,5605,50,70,22,1961,183,,,18.9
2019-03-11,21,71,5605,50,70,22,1965,183,,,18.9
2019-03-12,23,78,6170,55,70,24,1957,183,,,20.7
2019-03-13,21,71,5605,50,70,22,1931,183,,,18.9
2019-03-14,23,78,6170,55,70,24,1953,183,,,20.7
2019-03-15,12,40,3188,29,70,12,1956,183,,,10.8
2019-03-16,21,71,5605,50,70,22,1960,183,,,18.9
2019-03-17,23,78,6170,55,70,24,1962,183,,,20.7
2019-03-18,21,72,5656,51,70,22,1930,183,,,18.9
2019-03-19,24,80,6328,57,70,24,1949,183,,,21.6
2019-03-20,21,73,5774,52,70,22,1935,183,,,18.9
2019-03-21,22,77,5858,55,71,24,1960,183,,,19.8
2019-03-22,22,77,5858,55,71,24,1960,183,,,19.8
2019-03-23,20,70,5370,50,71,22,1960,183,,,18.0
2019-03-24,20,70,5370,50,71,22,1951,183,,,18.0
2019-03-25,21,74,5670,53,71,22,1948,182,,,18.9
2019-03-26,21,74,5670,53,71,22,1948,182,,,18.9
2019-03-27,21,74,5670,53,71,22,1939,182,,,18.9
2019-03-28,21,74,5670,53,71,22,1939,182,,,18.9
2019-03-29,21,74,5670,53,71,22,1942,182,,,18.9
2019-03-30,22,74,5865,53,70,22,1948,182,,,19.8
2019-03-31,24,81,6399,57,70,24,1950,182,,,21.6
2019-04-01,19,65,5142,46,70,20,1948,182,,,17.1
2019-04-02,21,73,5743,51,70,22,1934,182,,,18.9
2019-04-03,21,73,5743,51,70,22,1934,182,,,18.9
2019-04-04,20,69,5403,48,70,21,1940,182,,,18.0
2019-04-05,24,80,6320,57,70,24,1947,182,,,21.6
2019-04-06,18,60,4740,43,70,18,1933,182,,,16.2
2019-04-07,18,61,4845,43,70,18,1928,182,,,16.2
2019-04-08,21,70,5530,50,70,21,1928,182,,,18.9
2019-04-09,22,74,5805,52,70,22,1926,182,,,19.8
2019-04-10,21,72,5672,51,70,21,1938,182,,,18.9
2019-04-11,22,74,5805,52,70,22,1946,182,,,19.8
2019-04-12,22,74,5865,53,70,22,1944,182,,,19.8
2019-04-13,22,73,5786,52,70,22,1945,182,,,19.8
2019-04-14,22,74,5812,52,70,22,1945,182,,,19.8
2019-04-15,22,73,5786,52,70,22,1945,182,,,19.8
2019-04-16,21,73,5593,53,71,22,1945,182,,,18.9
2019-04-17,20,70,5316,50,71,21,1945,182,,,18.0
2019-04-18,20,72,5466,51,71,22,1945,182,,,18.0
2019-04-19,20,72,5466,51,71,22,1942,181,,,18.0
2019-04-20,23,72,6220,49,67,22,1942,181,,,20.7
2019-04-21,23,72,6220,49,67,22,1942,181,,,20.7
2019-04-22,23,71,6192,48,67,22,1951,181,,,20.7
2019-04-23,21,64,5564,43,67,20,1971,181,,,18.9
2019-04-24,22,72,5843,50,69,22,1971,181,,,19.8
2019-04-25,21,69,5656,48,69,21,1937,181,,,18.9
2019-04-26,22,72,5843,50,69,22,1938,181,,,19.8
2019-04-27,22,72,5843,50,69,22,1939,181,,,19.8
2019-04-28,22,72,5843,50,69,22,1940,181,,,19.8
2019-04-29,20,66,5414,46,69,20,1944,181,,,18.0
2019-04-30,22,71,5816,50,69,22,1941,181,,,19.8
2019-05-01,22,71,5816,50,69,22,1941,181,,,19.8
2019-05-02,21,71,5629,50,70,22,1938,181,,,18.9
2019-05-03,20,70,5486,49,70,22,1940,181,,,18.0
2019-05-04,20,70,5486,49,70,22,1949,181,,,18.0
2019-05-05,21,70,5512,49,70,22,1940,181,,,18.9
2019-05-06,22,69,5803,47,68,22,1935,181,,,19.8
2019-05-07,22,69,5803,47,68,22,1960,181,,,19.8
2019-05-08,22,69,5803,47,68,22,1937,181,,,19.8
2019-05-09,22,69,5803,47,68,22,1942,181,,,19.8
2019-05-10,24,65,6511,41,62,21,1942,181,,,21.6
2019-05-11,20,53,5310,33,62,17,1942,181,,,18.0
2019-05-12,26,69,6891,43,62,22,1942,181,,,23.4
2019-05-13,26,69,6891,43,62,22,1942,181,,,23.4
2019-05-14,26,70,6954,44,62,22,1942,181,,,23.4
2019-05-15,26,70,6954,44,62,22,1942,180,,,23.4
2019-05-16,26,70,6954,44,62,22,1942,180,,,23.4
2019-05-17,26,70,6954,44,62,22,1942,180,,,23.4
2019-05-18,26,70,6954,44,62,22,1942,180,,,23.4
2019-05-19,26,70,6954,44,62,22,1942,180,,,23.4
2019-05-20,26,70,6954,44,62,22,1942,180,,,23.4
2019-05-21,23,62,6227,39,62,20,1942,180,,,20.7
2019-05-22,26,70,6954,44,62,22,1931,180,,,23.4
2019-05-23,23,65,6139,42,64,21,1926,180,,,20.7
2019-05-24,24,69,6558,45,64,22,1927,180,,,21.6
2019-05-25,26,73,6935,48,64,22,1927,180,,,23.4
2019-05-26,27,76,7221,49,64,22,1927,180,,,24.3
2019-05-27,24,69,6564,45,64,20,1927,180,,,21.6
2019-05-28,24,69,6564,45,64,20,1942,180,,,21.6
2019-05-29,24,68,6433,44,64,20,1951,180,,,21.6
2019-05-30,26,74,6987,48,64,22,1938,180,,,23.4
2019-06-01,23,66,6256,43,64,20,1948,180,,,20.7
2019-06-02,26,74,6987,48,64,22,1932,180,,,23.4
2019-06-03,22,63,5970,41,64,19,1948,180,,,19.8
2019-06-04,28,81,7622,52,64,24,1939,180,,,25.2
2019-06-05,19,55,5176,35,64,16,1887,180,,,17.1
2019-06-06,25,72,6800,47,64,22,1906,180,,,22.5
2019-06-07,21,61,5773,40,64,18,1902,180,,,18.9
2019-06-08,24,67,6350,44,64,20,1897,180,,,21.6
2019-06-09,25,71,6703,46,64,21,1886,180,,,22.5
2019-06-10,24,69,6537,45,64,21,1886,180,,,21.6
2019-06-11,24,68,6443,44,64,21,1886,179,,,21.6
2019-06-12,25,72,6786,46,64,22,1886,179,,,22.5
2019-06-13,21,59,5603,38,64,18,1869,179,,,18.9
2019-06-14,26,75,7066,48,64,23,1869,179,,,23.4
2019-06-15,26,75,7117,49,64,22,1857,179,,,23.4
2019-06-16,26,74,6963,48,64,22,1876,179,,,23.4
2019-06-17,28,81,7631,52,64,24,1820,179,,,25.2
2019-06-18,28,81,7631,52,64,24,1888,179,,,25.2
